id,createdTime,fields.Temp Max,fields.Viento,fields.Lluvia,fields.Tiempo,fields.Temp Min,fields.Ubicacion,fields.Fecha
recwEhCKJ3N4XBSRD,2024-01-10T18:12:34.000Z,13,20,2.4,Lluvias ligeras a intervalos,9,A Coruña,13 de febrero 2021
recwFD7I4yyXCrLKJ,2024-01-10T18:15:36.000Z,18,15,0.5,Parcialmente nublado,11,A Coruña,17 de noviembre 2020
recwFtJyw2JFZbgTk,2024-01-10T18:07:18.000Z,22,18,0.0,Despejado,16,Málaga,24 de octubre 2023
recwHMKCuFM96LVpV,2024-01-10T18:04:28.000Z,15,40,0.0,Despejado,9,Málaga,11 de febrero 2023
recwHzTznblUEuOE5,2024-01-10T18:04:25.000Z,15,13,0.0,Parcialmente nublado,11,Málaga,6 de febrero 2020
recwJ89Sw5L6tMyg3,2024-01-10T18:10:57.000Z,23,19,0.0,Nublado,16,Madrid,20 de septiembre 2020
recwJWwGhuGHsuUb8,2024-01-10T18:10:44.000Z,30,19,0.0,Parcialmente nublado,20,Madrid,30 de agosto 2021
recwJbtCGocEvMslh,2024-01-10T18:15:16.000Z,16,18,4.8,Ligeras precipitaciones,14,A Coruña,17 de octubre 2019
recwKISHdfMBXdgZg,2024-01-10T18:09:32.000Z,30,12,0.0,Despejado,15,Madrid,13 de mayo 2022
recwKXe6cRrMig9ao,2024-01-10T18:12:31.000Z,13,27,0.1,Cielo cubierto,8,A Coruña,9 de febrero 2020
recwLIKl9bqsrZVRt,2024-01-10T18:10:46.000Z,33,9,0.0,Parcialmente nublado,22,Madrid,4 de septiembre 2021
recwLbOLQk5XyTZHE,2024-01-10T18:11:58.000Z,12,10,0.2,Lluvia moderada a intervalos,8,Madrid,22 de diciembre 2021
recwNAXRKVGseXRDl,2024-01-10T18:04:29.000Z,18,15,0.0,Nublado,13,Málaga,12 de febrero 2021
recwNEG1UkOPJzuN9,2024-01-10T18:13:03.000Z,16,12,0.0,Despejado,9,A Coruña,29 de marzo 2019
recwNmZYxaAepvwD7,2024-01-10T18:15:20.000Z,17,42,9.0,Ligeras precipitaciones,11,A Coruña,24 de octubre 2023
recwOLcJNm1vDWsi6,2024-01-10T18:14:56.000Z,21,16,1.2,Lluvia moderada a intervalos,17,A Coruña,15 de septiembre 2021
recwOqVI42AepUn2y,2024-01-10T18:11:16.000Z,28,11,0.0,Despejado,17,Madrid,18 de octubre 2022
recwOttSoDubB2vt5,2024-01-10T18:14:43.000Z,20,15,6.5,Ligeras precipitaciones,16,A Coruña,28 de agosto 2023
recwPEF9drsTmP1wI,2024-01-10T18:12:42.000Z,10,32,29.0,Ligeras precipitaciones,2,A Coruña,25 de febrero 2021
recwPt27Mno2FLDw4,2024-01-10T18:14:04.000Z,21,13,0.0,Despejado,14,A Coruña,28 de junio 2019
recwQptnS6N4yEhU9,2024-01-10T18:07:14.000Z,22,11,0.0,Despejado,17,Málaga,17 de octubre 2019
recwRBnwN9nVMj6nh,2024-01-10T18:14:01.000Z,16,21,1.2,Ligeras precipitaciones,13,A Coruña,25 de junio 2022
recwSE2D2sZ1U9do4,2024-01-10T18:08:43.000Z,14,26,0.0,Parcialmente nublado,9,Madrid,28 de febrero 2020
recwTr3A9Xisup8b3,2024-01-10T18:15:40.000Z,12,43,54.7,Lluvias con tormenta fuertes o moderadas en la región,10,A Coruña,22 de noviembre 2019
recwVWvEsZR389U9k,2024-01-10T18:15:11.000Z,17,13,0.9,Lluvia moderada a intervalos,14,A Coruña,9 de octubre 2019
recwW4ukhOO4s5zQW,2024-01-10T18:15:36.000Z,14,27,1.6,Ligeras precipitaciones,11,A Coruña,17 de noviembre 2022
recwWklZANORFE9wM,2024-01-10T18:11:10.000Z,27,8,0.0,Despejado,18,Madrid,11 de octubre 2023
recwXaLt1Ag6iwm1I,2024-01-10T18:12:02.000Z,10,6,0.0,Cielo cubierto,4,Madrid,28 de diciembre 2023
recwYbfEE7PimyqDc,2024-01-10T18:15:46.000Z,10,32,0.3,Nublado,9,A Coruña,2 de diciembre 2019
recwZ8NkI0bZ2RUXT,2024-01-10T18:04:43.000Z,18,11,0.2,Parcialmente nublado,13,Málaga,5 de marzo 2019
recwaSPc4MxavqCSD,2024-01-10T18:09:36.000Z,17,19,0.0,Parcialmente nublado,9,Madrid,18 de mayo 2019
recwbWJZ6fkHcbj9L,2024-01-10T18:07:18.000Z,25,7,0.0,Parcialmente nublado,18,Málaga,24 de octubre 2022
recwbpm7c9suVC6xF,2024-01-10T18:13:06.000Z,9,28,14.9,Ligeras precipitaciones,7,A Coruña,4 de abril 2019
recwd8DFjt3AKbaGp,2024-01-10T18:13:06.000Z,17,28,0.0,Parcialmente nublado,7,A Coruña,4 de abril 2021
recwdsVw4BfKwADwP,2024-01-10T18:09:36.000Z,28,9,0.0,Parcialmente nublado,16,Madrid,18 de mayo 2020
recwe5xsxKXzbt5iv,2024-01-10T18:05:14.000Z,18,12,0.7,Despejado,13,Málaga,20 de abril 2019
recweGhV0OPrKFlYh,2024-01-10T18:08:00.000Z,12,15,2.9,Cielo cubierto,10,Málaga,26 de diciembre 2020
recwf8YsmJGqXTJyO,2024-01-10T18:15:09.000Z,19,8,0.0,Cielo cubierto,13,A Coruña,5 de octubre 2019
recwfeujp554JyUOG,2024-01-10T18:05:54.000Z,31,11,0.9,Lluvia moderada a intervalos,22,Málaga,17 de junio 2023
recwfwS0UX9rZ7ns6,2024-01-10T18:04:14.000Z,14,7,0.0,Parcialmente nublado,8,Málaga,21 de enero 2022
recwgSoLjdqyhZgI4,2024-01-10T18:06:11.000Z,33,11,0.0,Despejado,23,Málaga,13 de julio 2022
recwgUVkFqtaJo2f6,2024-01-10T18:13:59.000Z,17,13,2.3,Ligeras precipitaciones,13,A Coruña,23 de junio 2022
recwgatlwm00SlSYC,2024-01-10T18:06:53.000Z,26,9,0.0,Parcialmente nublado,22,Málaga,16 de septiembre 2020
recwgdAii3YH3NJWh,2024-01-10T18:08:07.000Z,16,7,0.0,Despejado,4,Madrid,4 de enero 2019
recwhBM4nI4HwuPp1,2024-01-10T18:12:46.000Z,14,23,0.0,Parcialmente nublado,4,A Coruña,3 de marzo 2023
recwhFJY565fn6h31,2024-01-10T18:12:43.000Z,13,31,0.0,Despejado,5,A Coruña,27 de febrero 2023
recwif1NKPZTQbyxi,2024-01-10T18:15:35.000Z,13,34,18.8,Ligeras precipitaciones,11,A Coruña,13 de noviembre 2019
recwijTDMUsHfE1VT,2024-01-10T18:13:45.000Z,24,14,0.0,Despejado,15,A Coruña,30 de mayo 2019
recwjIEYzj1mnLK8w,2024-01-10T18:08:41.000Z,17,14,0.0,Parcialmente nublado,8,Madrid,27 de febrero 2021
recwjUktqd8JjpxXK,2024-01-10T18:05:39.000Z,22,13,0.0,Despejado,17,Málaga,26 de mayo 2019
recwjXEQMJPZf6UB3,2024-01-10T18:14:18.000Z,21,13,0.1,Lluvia moderada a intervalos,14,A Coruña,20 de julio 2023
recwjxJV83fAGr9RW,2024-01-10T18:09:14.000Z,24,24,0.5,Parcialmente nublado,10,Madrid,17 de abril 2019
recwk8d1XofqqWhq6,2024-01-10T18:10:49.000Z,29,18,1.4,Lluvia moderada a intervalos,21,Madrid,7 de septiembre 2023
recwkseX951id0zb3,2024-01-10T18:10:14.000Z,42,23,0.0,Despejado,26,Madrid,17 de julio 2022
recwmsz4bmXOBpsWM,2024-01-10T18:14:47.000Z,22,10,0.0,Parcialmente nublado,16,A Coruña,3 de septiembre 2021
recwnRR9YFys5ZNvG,2024-01-10T18:06:45.000Z,33,13,0.0,Parcialmente nublado,23,Málaga,4 de septiembre 2022
recwnjAk0YgH6gEsj,2024-01-10T18:14:46.000Z,18,14,23.4,Ligeras precipitaciones,15,A Coruña,1 de septiembre 2023
recwqTdsTT7q4KIT3,2024-01-10T18:04:41.000Z,18,25,0.4,Lluvia moderada a intervalos,14,Málaga,2 de marzo 2020
recwrgFthipK2NhNJ,2024-01-10T18:11:43.000Z,14,16,0.3,Nublado,9,Madrid,28 de noviembre 2020
recwsHx8b06MyobG9,2024-01-10T18:09:26.000Z,24,18,0.0,Cielo cubierto,15,Madrid,5 de mayo 2020
recwsLSt32Rewj7FF,2024-01-10T18:11:49.000Z,9,13,11.1,Lluvia moderada,6,Madrid,7 de diciembre 2023
recwsYvrq5yIN7bcE,2024-01-10T18:05:21.000Z,20,13,0.0,Parcialmente nublado,14,Málaga,29 de abril 2021
recwtUNV0StyPmUo9,2024-01-10T18:05:56.000Z,29,9,0.0,Despejado,25,Málaga,22 de junio 2020
recwtrVOyRLea1MwM,2024-01-10T18:09:17.000Z,17,14,2.5,Llovizna,9,Madrid,22 de abril 2021
recwu8VeNlBTVHdRR,2024-01-10T18:16:04.000Z,12,15,15.3,Ligeras precipitaciones,9,A Coruña,28 de diciembre 2023
recwuC4X4g3hfyhxu,2024-01-10T18:11:51.000Z,13,8,0.0,Neblina,7,Madrid,11 de diciembre 2023
recwuYzSxbiqeqkbY,2024-01-10T18:13:06.000Z,17,30,0.0,Parcialmente nublado,8,A Coruña,4 de abril 2023
recwusUcbFBYQ0Dws,2024-01-10T18:09:01.000Z,19,16,0.0,Cielo cubierto,9,Madrid,28 de marzo 2021
recwwN98YIALgsZRU,2024-01-10T18:04:55.000Z,22,16,0.0,Cielo cubierto,13,Málaga,24 de marzo 2023
recwxrasuuLnKbnkZ,2024-01-10T18:07:29.000Z,16,28,0.0,Parcialmente nublado,13,Málaga,10 de noviembre 2019
recwxvSsyVveXIijo,2024-01-10T18:13:52.000Z,15,16,0.0,Nublado,9,A Coruña,9 de junio 2019
recwybX5rLQ4DzsuL,2024-01-10T18:07:24.000Z,25,24,0.1,Lluvia moderada a intervalos,18,Málaga,1 de noviembre 2021
recwz3FhHouVMpcRd,2024-01-10T18:11:43.000Z,12,7,0.0,Despejado,5,Madrid,30 de noviembre 2021
recwzLiP8OyZ7F15H,2024-01-10T18:10:04.000Z,34,23,0.0,Parcialmente nublado,18,Madrid,3 de julio 2020
recwzVHXxZfOlkM3H,2024-01-10T18:06:12.000Z,27,10,0.0,Parcialmente nublado,19,Málaga,16 de julio 2021
recx0MfUXBFDJ2Avr,2024-01-10T18:12:26.000Z,16,28,0.0,Cielo cubierto,14,A Coruña,2 de febrero 2020
recx0vkVCjbIYWT0y,2024-01-10T18:14:05.000Z,18,13,0.1,Parcialmente nublado,12,A Coruña,30 de junio 2022
recx1C8BC2tKLtuYv,2024-01-10T18:10:22.000Z,29,13,0.0,Despejado,17,Madrid,28 de julio 2019
recx27IEJ1fi4s0KE,2024-01-10T18:05:23.000Z,27,11,0.0,Nublado,18,Málaga,2 de mayo 2020
recx2UXs5gjSdnEfP,2024-01-10T18:06:04.000Z,26,9,0.0,Parcialmente nublado,20,Málaga,4 de julio 2020
recx2VKCfwiFVr280,2024-01-10T18:07:03.000Z,24,8,0.0,Cielo cubierto,20,Málaga,1 de octubre 2021
recx3XumAmMeDkmSH,2024-01-10T18:10:27.000Z,35,17,0.0,Despejado,26,Madrid,5 de agosto 2019
recx4jbVyhqBCVHYj,2024-01-10T18:13:08.000Z,16,31,0.0,Cielo cubierto,6,A Coruña,7 de abril 2021
recx4mrn8cmCajgHN,2024-01-10T18:11:01.000Z,18,29,0.0,Parcialmente nublado,13,Madrid,25 de septiembre 2020
recx86AVjB4iDlIAn,2024-01-10T18:15:24.000Z,17,14,0.0,Despejado,10,A Coruña,29 de octubre 2020
recx8YGgNn5pWbyaB,2024-01-10T18:15:37.000Z,16,13,0.5,Llovizna,14,A Coruña,19 de noviembre 2023
recx8ZJzAUndHaFsl,2024-01-10T18:10:36.000Z,35,19,0.0,Despejado,26,Madrid,17 de agosto 2019
recx9cGErkagI9ezd,2024-01-10T18:14:04.000Z,16,24,9.4,Ligeras precipitaciones,13,A Coruña,28 de junio 2021
recx9mgiwRjKMVgfc,2024-01-10T18:13:05.000Z,15,24,0.0,Parcialmente nublado,7,A Coruña,2 de abril 2023
recxAlWF2fIHLa7Qd,2024-01-10T18:09:45.000Z,24,10,4.2,Cielos tormentosos en las aproximaciones,14,Madrid,2 de junio 2023
recxB1WKTQ5ig1Z34,2024-01-10T18:11:34.000Z,15,13,0.0,Despejado,8,Madrid,15 de noviembre 2021
recxBUs4WZcEGM9Cn,2024-01-10T18:05:45.000Z,32,13,0.0,Despejado,18,Málaga,5 de junio 2022
recxCWx3MPFQNkbBJ,2024-01-10T18:14:25.000Z,22,11,0.1,Neblina,16,A Coruña,31 de julio 2020
recxCtmH8w20PvSHX,2024-01-10T18:09:25.000Z,23,17,0.0,Parcialmente nublado,14,Madrid,2 de mayo 2020
recxD4EqBijUExPej,2024-01-10T18:15:44.000Z,15,9,0.3,Lluvia moderada a intervalos,12,A Coruña,29 de noviembre 2020
recxDYfQxkuRD3mFs,2024-01-10T18:06:56.000Z,27,12,0.0,Parcialmente nublado,22,Málaga,21 de septiembre 2020
recxE6VP4mksQ2DpS,2024-01-10T18:05:36.000Z,28,12,0.0,Parcialmente nublado,19,Málaga,22 de mayo 2021
recxEDdNBboBqsbmR,2024-01-10T18:13:58.000Z,19,16,0.0,Nublado,13,A Coruña,20 de junio 2020
recxFSlSrtIx4sPxN,2024-01-10T18:11:53.000Z,11,7,0.0,Parcialmente nublado,6,Madrid,13 de diciembre 2020
recxFtmWLZ95xkrra,2024-01-10T18:10:40.000Z,37,17,0.0,Despejado,26,Madrid,24 de agosto 2023
recxG83wNTKRQwUj1,2024-01-10T18:09:37.000Z,21,19,0.0,Parcialmente nublado,15,Madrid,22 de mayo 2021
recxGKF5DEQFGsa8O,2024-01-10T18:14:54.000Z,23,23,0.0,Parcialmente nublado,17,A Coruña,12 de septiembre 2020
recxGQZYvO6Bg6NKR,2024-01-10T18:14:18.000Z,22,8,0.0,Neblina,16,A Coruña,19 de julio 2019
recxGbed95pJqXSeA,2024-01-10T18:09:59.000Z,37,11,0.0,Despejado,22,Madrid,24 de junio 2023
recxGqtNLvxXVDjyG,2024-01-10T18:08:28.000Z,14,14,0.0,Parcialmente nublado,4,Madrid,6 de febrero 2022
recxII84pP2CajGNb,2024-01-10T18:11:07.000Z,19,15,0.0,Nublado,13,Madrid,5 de octubre 2021
recxJLc2URrMUCYPU,2024-01-10T18:12:47.000Z,11,10,0.6,Llovizna,6,A Coruña,5 de marzo 2023
recxJZtMsoZ2ZVcQk,2024-01-10T18:04:11.000Z,17,6,0.0,Parcialmente nublado,12,Málaga,18 de enero 2021
recxLIzG70crRy7tk,2024-01-10T18:10:53.000Z,27,14,0.0,Despejado,19,Madrid,13 de septiembre 2023
recxLTi8fzyIrkvVR,2024-01-10T18:11:43.000Z,10,8,0.0,Cielo cubierto,6,Madrid,30 de noviembre 2022
recxN4UPk5TtJuSFP,2024-01-10T18:05:34.000Z,29,10,0.0,Despejado,20,Málaga,19 de mayo 2022
recxNMrOSILuWzFjY,2024-01-10T18:07:10.000Z,24,9,0.0,Despejado,19,Málaga,12 de octubre 2023
recxO689qmgFWqdar,2024-01-10T18:06:45.000Z,25,10,0.0,Parcialmente nublado,21,Málaga,5 de septiembre 2020
recxOY9182us0I324,2024-01-10T18:07:59.000Z,18,17,0.0,Cielo cubierto,13,Málaga,23 de diciembre 2019
recxOmyieVDeWQZya,2024-01-10T18:14:43.000Z,17,17,3.8,Lluvia moderada a intervalos,16,A Coruña,28 de agosto 2020
recxOx7tTvXDmkIXz,2024-01-10T18:09:00.000Z,13,21,1.3,Lluvia moderada a intervalos,7,Madrid,26 de marzo 2022
recxQPFwkoTmoHAx8,2024-01-10T18:09:45.000Z,31,22,0.0,Despejado,17,Madrid,2 de junio 2022
recxQVZ604YcqTj0V,2024-01-10T18:12:53.000Z,15,28,0.0,Parcialmente nublado,8,A Coruña,16 de marzo 2021
recxQrwZNyCrEzfaU,2024-01-10T18:15:36.000Z,16,23,0.0,Nublado,10,A Coruña,17 de noviembre 2021
recxSOJCaMk48DDv8,2024-01-10T18:11:22.000Z,24,11,0.0,Cielo cubierto,16,Madrid,29 de octubre 2022
recxT82bU0eaxCc4m,2024-01-10T18:07:46.000Z,15,22,0.1,Lluvia moderada a intervalos,11,Málaga,5 de diciembre 2023
recxTi6W6rxvALz0I,2024-01-10T18:09:59.000Z,35,16,0.8,Lluvia moderada a intervalos,23,Madrid,24 de junio 2020
recxWATZ2YJNK3QyH,2024-01-10T18:05:20.000Z,21,15,0.0,Parcialmente nublado,15,Málaga,28 de abril 2021
recxWO3GcI8Uy5LwN,2024-01-10T18:07:11.000Z,23,9,0.4,Lluvia moderada a intervalos,19,Málaga,13 de octubre 2022
recxWzyMOxtr0uUgE,2024-01-10T18:10:33.000Z,32,21,0.0,Despejado,20,Madrid,15 de agosto 2022
recxXm75xdKz4atKk,2024-01-10T18:12:09.000Z,12,22,0.5,Lluvia moderada a intervalos,8,A Coruña,7 de enero 2022
recxY8Z0BkDAHwsm1,2024-01-10T18:12:46.000Z,14,36,10.6,Ligeras precipitaciones,9,A Coruña,3 de marzo 2020
recxYnQ0FUUN2dQO2,2024-01-10T18:12:12.000Z,11,9,0.0,Parcialmente nublado,4,A Coruña,12 de enero 2021
recxYpURoYBzsbiRM,2024-01-10T18:05:27.000Z,30,13,0.0,Despejado,18,Málaga,9 de mayo 2023
recxasqEpdWPAaHeT,2024-01-10T18:14:43.000Z,21,8,0.0,Cielo cubierto,17,A Coruña,28 de agosto 2019
recxc2gLyLEkS9Wci,2024-01-10T18:13:58.000Z,17,12,0.7,Lluvia moderada a intervalos,13,A Coruña,20 de junio 2022
recxcIoXTI3wUP6IN,2024-01-10T18:14:58.000Z,18,16,9.1,Ligeras precipitaciones,16,A Coruña,19 de septiembre 2020
recxcnM0C28isL8qK,2024-01-10T18:07:36.000Z,18,10,0.3,Lluvia moderada a intervalos,16,Málaga,20 de noviembre 2020
recxe4D5WxtZHS6mS,2024-01-10T18:08:36.000Z,12,17,0.0,Cielo cubierto,7,Madrid,18 de febrero 2020
recxeH2CxEECqXUN7,2024-01-10T18:09:16.000Z,19,11,1.5,Intervalos de lluvias ligeras con tomenta en la región,10,Madrid,20 de abril 2021
recxg6TB7bzVclcls,2024-01-10T18:10:21.000Z,38,14,0.0,Despejado,28,Madrid,26 de julio 2020
recxgJos56SUJ84vg,2024-01-10T18:06:18.000Z,31,10,0.0,Despejado,23,Málaga,27 de julio 2023
recxgTNEWYqVDZ1Jr,2024-01-10T18:14:51.000Z,18,21,0.6,Llovizna,15,A Coruña,9 de septiembre 2019
recxgxvjcjdCDsciW,2024-01-10T18:07:29.000Z,23,23,0.1,Parcialmente nublado,16,Málaga,11 de noviembre 2022
recxhBaRQDz7ejAlb,2024-01-10T18:14:30.000Z,28,27,0.0,Despejado,15,A Coruña,8 de agosto 2023
recxhBsJWFGpyWSpD,2024-01-10T18:06:03.000Z,28,9,0.0,Despejado,22,Málaga,1 de julio 2021
recxhtMPTaFn0zQdx,2024-01-10T18:11:16.000Z,19,34,1.9,Ligeras precipitaciones,15,Madrid,18 de octubre 2023
recxiaOqB3jk38v6K,2024-01-10T18:05:39.000Z,23,15,69.1,Fuertes lluvias,15,Málaga,27 de mayo 2023
recxj9DehYYAW5Rv6,2024-01-10T18:15:02.000Z,20,10,0.0,Parcialmente nublado,15,A Coruña,26 de septiembre 2023
recxjanjGUEcBBvwD,2024-01-10T18:15:29.000Z,14,20,13.2,Ligeras precipitaciones,12,A Coruña,6 de noviembre 2019
recxjhYVCQBu8YnHw,2024-01-10T18:09:55.000Z,42,41,0.0,Despejado,25,Madrid,18 de junio 2022
recxjitheg4IoXdKv,2024-01-10T18:10:55.000Z,30,18,0.2,Parcialmente nublado,22,Madrid,16 de septiembre 2020
recxlWbGokbccc9ch,2024-01-10T18:05:18.000Z,19,14,10.1,Ligeras precipitaciones,10,Málaga,25 de abril 2021
recxlmAETZEvV49iu,2024-01-10T18:04:03.000Z,14,9,0.7,Ligeras precipitaciones,11,Málaga,5 de enero 2020
recxmowLmu0GdQSRJ,2024-01-10T18:07:55.000Z,17,12,0.0,Parcialmente nublado,12,Málaga,18 de diciembre 2021
recxn9NawWZxpi3as,2024-01-10T18:10:10.000Z,40,18,0.0,Despejado,24,Madrid,11 de julio 2022
recxoLvB3CA0ncvKa,2024-01-10T18:04:03.000Z,19,14,0.2,Lluvia moderada a intervalos,11,Málaga,6 de enero 2022
recxoPR82cFiGrQmg,2024-01-10T18:14:01.000Z,23,14,0.0,Neblina,16,A Coruña,25 de junio 2023
recxodkr1OYDHi0aV,2024-01-10T18:09:32.000Z,28,19,0.0,Parcialmente nublado,18,Madrid,14 de mayo 2022
recxopRCNuKSKBaKA,2024-01-10T18:11:32.000Z,17,6,0.0,Parcialmente nublado,10,Madrid,11 de noviembre 2020
recxpfYI51W2yCs4H,2024-01-10T18:08:18.000Z,8,41,6.1,Llovizna,4,Madrid,21 de enero 2020
recxpxfKjwl8LjVbW,2024-01-10T18:09:50.000Z,29,24,0.0,Cielos tormentosos en las aproximaciones,18,Madrid,11 de junio 2023
recxq1Radg8LAbwwe,2024-01-10T18:14:20.000Z,24,19,0.0,Parcialmente nublado,17,A Coruña,22 de julio 2019
recxqIKZ22LLI8jRD,2024-01-10T18:04:54.000Z,17,15,0.2,Nublado,13,Málaga,20 de marzo 2020
recxqYCyA0p2Og73T,2024-01-10T18:07:44.000Z,18,13,0.0,Parcialmente nublado,13,Málaga,2 de diciembre 2020
recxsPDPXSyMutpFD,2024-01-10T18:05:51.000Z,25,18,0.0,Parcialmente nublado,16,Málaga,13 de junio 2020
recxsT0HmnBhnYKE0,2024-01-10T18:15:56.000Z,13,8,0.0,Despejado,8,A Coruña,17 de diciembre 2023
recxt9WcivVsDbO01,2024-01-10T18:07:28.000Z,17,19,1.4,Llovizna,14,Málaga,7 de noviembre 2019
recxtUOddP4pIjUWm,2024-01-10T18:06:49.000Z,26,9,0.0,Parcialmente nublado,23,Málaga,11 de septiembre 2020
recxu5DYI0WJ6pKF1,2024-01-10T18:09:02.000Z,17,20,0.0,Despejado,7,Madrid,29 de marzo 2019
recxuJN05m6Ig8V1g,2024-01-10T18:05:55.000Z,32,9,0.0,Despejado,23,Málaga,19 de junio 2022
recxx1RjfHqEoGdLc,2024-01-10T18:08:41.000Z,12,19,0.0,Parcialmente nublado,1,Madrid,26 de febrero 2023
recxy2bWcIvskrecB,2024-01-10T18:11:34.000Z,19,10,0.0,Parcialmente nublado,12,Madrid,16 de noviembre 2023
recxycQo6PUPWkiUA,2024-01-10T18:08:22.000Z,16,7,0.0,Neblina,9,Madrid,28 de enero 2021
recxywFvEPcL6l8FX,2024-01-10T18:15:42.000Z,14,24,2.4,Ligeras precipitaciones,9,A Coruña,25 de noviembre 2019
recxz0NXUCK6Ar8eP,2024-01-10T18:12:14.000Z,11,13,0.6,Llovizna,5,A Coruña,14 de enero 2021
recy0IRwQsxGAjdTX,2024-01-10T18:15:23.000Z,19,17,3.9,Ligeras precipitaciones,15,A Coruña,27 de octubre 2019
recy0Z1x7CXSHWp2j,2024-01-10T18:12:15.000Z,15,10,0.0,Parcialmente nublado,8,A Coruña,17 de enero 2022
recy10OTITuY3w1Rb,2024-01-10T18:06:45.000Z,30,11,0.0,Parcialmente nublado,22,Málaga,5 de septiembre 2021
recy1VWM7NtbVeWpS,2024-01-10T18:12:15.000Z,13,11,0.0,Parcialmente nublado,6,A Coruña,16 de enero 2021
recy1rOVLXYMiYptI,2024-01-10T18:08:11.000Z,0,15,2.3,Fuertes nevadas,-2,Madrid,10 de enero 2021
recy1yhRGcUBlD6VH,2024-01-10T18:05:04.000Z,16,28,0.5,Lluvia moderada a intervalos,12,Málaga,4 de abril 2020
recy5VavaGVKvqNJj,2024-01-10T18:10:08.000Z,29,25,0.6,Despejado,20,Madrid,8 de julio 2019
recy5YxgfNtczS07W,2024-01-10T18:09:47.000Z,29,20,0.0,Parcialmente nublado,18,Madrid,6 de junio 2022
recy6Dco3jE9O3NG0,2024-01-10T18:12:34.000Z,15,23,0.0,Parcialmente nublado,12,A Coruña,14 de febrero 2021
recy6Mv6SnKtVefu9,2024-01-10T18:07:48.000Z,18,9,0.0,Parcialmente nublado,12,Málaga,7 de diciembre 2019
recy6Yi7tM4KUIE6L,2024-01-10T18:09:22.000Z,25,15,0.0,Despejado,12,Madrid,28 de abril 2019
recy6ugaPxLLYuKbt,2024-01-10T18:08:43.000Z,18,6,0.0,Cielo cubierto,8,Madrid,28 de febrero 2019
recy733ogPihs0Lws,2024-01-10T18:08:43.000Z,11,15,0.1,Cielo cubierto,7,Madrid,1 de marzo 2021
recy8CGKUW0MzS48C,2024-01-10T18:13:01.000Z,14,17,0.0,Parcialmente nublado,8,A Coruña,28 de marzo 2020
recy8TysZX0d4W1ze,2024-01-10T18:11:36.000Z,15,27,0.0,Cielo cubierto,12,Madrid,17 de noviembre 2022
recy9DAqETEJVoNBE,2024-01-10T18:10:18.000Z,37,22,0.0,Despejado,26,Madrid,22 de julio 2021
recy9xFk6sRDd9SaF,2024-01-10T18:08:31.000Z,16,15,0.0,Parcialmente nublado,8,Madrid,11 de febrero 2022
recyAbyYfKDtqi0DN,2024-01-10T18:04:37.000Z,14,14,0.1,Nublado,11,Málaga,25 de febrero 2019
recyCDNh6kmWqKYnE,2024-01-10T18:08:34.000Z,19,6,0.0,Cielo cubierto,8,Madrid,14 de febrero 2020
recyES1B9JiIJGvij,2024-01-10T18:07:53.000Z,16,14,0.0,Cielo cubierto,11,Málaga,15 de diciembre 2019
recyFbDYLhnipa1S6,2024-01-10T18:11:57.000Z,12,36,0.7,Llovizna,8,Madrid,20 de diciembre 2022
recyG6ux26r5LLI6C,2024-01-10T18:10:46.000Z,32,15,0.0,Parcialmente nublado,20,Madrid,3 de septiembre 2020
recyHBpeqez45lDrb,2024-01-10T18:09:53.000Z,34,17,0.8,Parcialmente nublado,23,Madrid,15 de junio 2021
recyI4qAaCnQ0Y6tN,2024-01-10T18:11:24.000Z,22,6,0.0,Parcialmente nublado,11,Madrid,29 de octubre 2020
recyJa8mCIVGPy5cU,2024-01-10T18:15:49.000Z,12,31,0.4,Nublado,6,A Coruña,6 de diciembre 2023
recyJsIzcAuDBMxIV,2024-01-10T18:04:00.000Z,21,7,0.0,Parcialmente nublado,13,Málaga,2 de enero 2022
recyLEXwnQtszoMyP,2024-01-10T18:13:20.000Z,11,32,21.1,Lluvias fuertes o moderadas,9,A Coruña,25 de abril 2019
recyLkDkwOk4YHlGm,2024-01-10T18:04:58.000Z,17,27,0.0,Cielo cubierto,13,Málaga,28 de marzo 2022
recyNKzxExP4Cy64O,2024-01-10T18:15:40.000Z,13,27,0.8,Lluvia moderada a intervalos,11,A Coruña,22 de noviembre 2023
recyNm5nDeRpIpmfO,2024-01-10T18:13:35.000Z,17,31,0.0,Parcialmente nublado,10,A Coruña,16 de mayo 2020
recyOYjOeTYrvfKW6,2024-01-10T18:12:38.000Z,13,30,61.2,Fuertes lluvias,10,A Coruña,20 de febrero 2021
recyOhAza0f5KBA4B,2024-01-10T18:12:12.000Z,11,9,0.0,Parcialmente nublado,5,A Coruña,13 de enero 2021
recyP7Uw3kXlk8Bjm,2024-01-10T18:11:21.000Z,26,11,0.0,Parcialmente nublado,17,Madrid,27 de octubre 2022
recyPZ6kHnm9W2IVC,2024-01-10T18:04:08.000Z,14,31,0.0,Parcialmente nublado,10,Málaga,13 de enero 2022
recyRqoShGLZLekf2,2024-01-10T18:07:40.000Z,13,28,50.7,Fuertes lluvias,12,Málaga,26 de noviembre 2020
recyRygfeVGEGjtk5,2024-01-10T18:09:06.000Z,16,12,0.0,Nublado,4,Madrid,6 de abril 2022
recySHA862WCL286V,2024-01-10T18:04:27.000Z,18,13,0.0,Parcialmente nublado,12,Málaga,9 de febrero 2020
